order_id,customer_id,product_category,quantity,unit_price,total_amount,order_status,order_timestamp,region
ORD-20240115-00528,CUST-4262,clothing,2,171.78,343.56,delivered,2024-01-15T16:59:00,us-east
ORD-20240115-00529,CUST-8367,electronics,2,73.77,147.54,cancelled,2024-01-15T21:03:00,eu-central
ORD-20240115-00530,CUST-2214,electronics,3,94.33,282.99,pending,2024-01-15T04:45:00,ap-south
ORD-20240115-00531,CUST-8392,sports,3,474.6,1423.8,shipped,2024-01-15T13:44:00,ap-south
ORD-20240115-00532,CUST-8404,books,1,369.38,369.38,pending,2024-01-15T23:30:00,us-west
ORD-20240115-00533,CUST-3801,home,2,257.9,515.8,pending,2024-01-15T01:03:00,ap-south
ORD-20240115-00534,CUST-8052,books,3,382.49,1147.47,pending,2024-01-15T17:04:00,us-west
ORD-20240115-00535,CUST-6874,sports,3,476.77,1430.31,pending,2024-01-15T02:51:00,ap-south
ORD-20240115-00536,CUST-5842,electronics,3,193.19,579.57,shipped,2024-01-15T13:00:00,us-east
ORD-20240115-00537,CUST-6729,sports,2,189.47,378.94,delivered,2024-01-15T21:30:00,us-west
ORD-20240115-00538,CUST-4639,clothing,3,352.87,1058.61,pending,2024-01-15T01:05:00,us-east
ORD-20240115-00539,CUST-6420,electronics,1,164.17,164.17,shipped,2024-01-15T22:02:00,eu-central
ORD-20240115-00540,CUST-2740,sports,1,450.48,450.48,pending,2024-01-15T13:53:00,us-east
ORD-20240115-00541,CUST-9897,sports,1,151.95,151.95,shipped,2024-01-15T03:03:00,us-east
ORD-20240115-00542,CUST-6830,electronics,5,354.36,1771.8,delivered,2024-01-15T01:34:00,us-west
ORD-20240115-00543,CUST-7199,electronics,2,305.73,611.46,shipped,2024-01-15T13:39:00,ap-south
ORD-20240115-00544,CUST-5379,home,2,199.93,399.86,shipped,2024-01-15T05:53:00,us-west
ORD-20240115-00545,CUST-1792,sports,1,320.91,320.91,shipped,2024-01-15T18:30:00,us-east
ORD-20240115-00546,CUST-4201,books,2,445.75,891.5,shipped,2024-01-15T06:46:00,us-west
ORD-20240115-00547,CUST-6838,clothing,3,464.39,1393.17,pending,2024-01-15T13:13:00,eu-central
ORD-20240115-00548,CUST-7347,electronics,1,214.43,214.43,pending,2024-01-15T21:19:00,us-west
ORD-20240115-00549,CUST-2101,sports,4,212.83,851.32,cancelled,2024-01-15T17:20:00,ap-south
ORD-20240115-00550,CUST-1838,electronics,4,84.31,337.24,pending,2024-01-15T08:45:00,ap-south
ORD-20240115-00551,CUST-4457,electronics,4,235.47,941.88,pending,2024-01-15T08:09:00,eu-central
ORD-20240115-00552,CUST-7681,books,3,371.31,1113.93,shipped,2024-01-15T11:29:00,eu-central
ORD-20240115-00553,CUST-5549,books,1,81.05,81.05,delivered,2024-01-15T15:17:00,eu-central
ORD-20240115-00554,CUST-2459,clothing,5,263.56,1317.8,shipped,2024-01-15T00:43:00,us-east
ORD-20240115-00555,CUST-5656,electronics,4,318.7,1274.8,pending,2024-01-15T05:51:00,eu-central
ORD-20240115-00556,CUST-7744,sports,5,13.33,66.65,shipped,2024-01-15T22:07:00,eu-central
ORD-20240115-00557,CUST-9120,home,4,373.84,1495.36,delivered,2024-01-15T05:35:00,eu-central
ORD-20240115-00558,CUST-8669,electronics,1,402.9,402.9,shipped,2024-01-15T03:46:00,us-west
ORD-20240115-00559,CUST-1101,home,1,251.39,251.39,pending,2024-01-15T23:28:00,us-west
ORD-20240115-00560,CUST-4637,clothing,2,133.98,267.96,cancelled,2024-01-15T11:57:00,us-east
ORD-20240115-00561,CUST-9403,books,3,487.73,1463.19,shipped,2024-01-15T21:21:00,us-west
ORD-20240115-00562,CUST-9667,clothing,4,271.59,1086.36,shipped,2024-01-15T10:44:00,us-west
ORD-20240115-00563,CUST-1892,electronics,4,489.95,1959.8,pending,2024-01-15T22:03:00,ap-south
ORD-20240115-00564,CUST-3908,electronics,2,349.24,698.48,shipped,2024-01-15T20:18:00,us-west
ORD-20240115-00565,CUST-9234,electronics,2,284.97,569.94,pending,2024-01-15T09:34:00,us-west
ORD-20240115-00566,CUST-5149,books,5,487.36,2436.8,pending,2024-01-15T16:08:00,us-east
ORD-20240115-00567,CUST-6466,home,2,376.66,753.32,delivered,2024-01-15T09:27:00,us-east
ORD-20240115-00568,CUST-9370,home,1,266.67,266.67,shipped,2024-01-15T07:49:00,us-west
ORD-20240115-00569,CUST-8918,sports,4,210.39,841.56,pending,2024-01-15T16:55:00,eu-central
ORD-20240115-00570,CUST-7098,books,4,262.07,1048.28,shipped,2024-01-15T00:09:00,us-west
ORD-20240115-00571,CUST-1476,books,2,440.41,880.82,delivered,2024-01-15T09:29:00,ap-south
ORD-20240115-00572,CUST-5739,electronics,3,16.0,48.0,shipped,2024-01-15T15:52:00,ap-south
ORD-20240115-00573,CUST-5935,home,1,116.7,116.7,cancelled,2024-01-15T19:13:00,eu-central
ORD-20240115-00574,CUST-5824,books,3,439.98,1319.94,delivered,2024-01-15T01:54:00,us-east
ORD-20240115-00575,CUST-8619,electronics,3,167.05,501.15,shipped,2024-01-15T20:01:00,us-west
ORD-20240115-00576,CUST-7207,books,3,63.03,189.09,delivered,2024-01-15T10:29:00,eu-central
ORD-20240115-00577,CUST-7847,home,5,158.15,790.75,delivered,2024-01-15T17:36:00,eu-central
ORD-20240115-00578,CUST-6456,electronics,3,225.88,677.64,shipped,2024-01-15T21:02:00,us-west
ORD-20240115-00579,CUST-4531,clothing,5,113.46,567.3,pending,2024-01-15T23:24:00,ap-south
ORD-20240115-00580,CUST-8846,home,3,361.9,1085.7,shipped,2024-01-15T10:32:00,eu-central
ORD-20240115-00581,CUST-1975,books,4,119.98,479.92,pending,2024-01-15T17:23:00,ap-south
ORD-20240115-00582,CUST-4623,clothing,4,153.33,613.32,pending,2024-01-15T11:15:00,eu-central
ORD-20240115-00583,CUST-5969,books,4,124.2,496.8,shipped,2024-01-15T07:18:00,us-west
ORD-20240115-00584,CUST-4674,books,2,428.8,857.6,shipped,2024-01-15T19:06:00,eu-central
ORD-20240115-00585,CUST-5831,sports,1,219.55,219.55,pending,2024-01-15T18:26:00,eu-central
ORD-20240115-00586,CUST-2736,books,5,237.56,1187.8,delivered,2024-01-15T21:42:00,us-west
ORD-20240115-00587,CUST-5950,clothing,3,442.13,1326.39,pending,2024-01-15T04:13:00,ap-south
ORD-20240115-00588,CUST-2030,clothing,2,12.09,24.18,shipped,2024-01-15T02:52:00,us-west
ORD-20240115-00589,CUST-7413,sports,1,108.67,108.67,cancelled,2024-01-15T15:14:00,ap-south
ORD-20240115-00590,CUST-7916,books,1,285.3,285.3,pending,2024-01-15T02:48:00,eu-central
ORD-20240115-00591,CUST-2065,clothing,2,39.31,78.62,pending,2024-01-15T16:17:00,ap-south
ORD-20240115-00592,CUST-9317,electronics,3,269.65,808.95,pending,2024-01-15T06:20:00,us-east
ORD-20240115-00593,CUST-3762,home,5,231.68,1158.4,pending,2024-01-15T07:00:00,eu-central
ORD-20240115-00594,CUST-5955,sports,5,492.25,2461.25,pending,2024-01-15T20:26:00,ap-south
ORD-20240115-00595,CUST-7808,electronics,1,291.85,291.85,cancelled,2024-01-15T04:49:00,us-west
ORD-20240115-00596,CUST-3573,sports,1,320.12,320.12,delivered,2024-01-15T20:16:00,ap-south
ORD-20240115-00597,CUST-1892,sports,1,247.75,247.75,pending,2024-01-15T06:32:00,us-west
ORD-20240115-00598,CUST-9619,electronics,4,104.59,418.36,delivered,2024-01-15T08:02:00,us-east
ORD-20240115-00599,CUST-3434,sports,1,76.69,76.69,delivered,2024-01-15T23:10:00,us-west
ORD-20240115-00600,CUST-8020,electronics,4,13.5,54.0,shipped,2024-01-15T21:19:00,ap-south
ORD-20240115-00601,CUST-7808,books,5,171.4,857.0,cancelled,2024-01-15T18:55:00,us-east
ORD-20240115-00602,CUST-8747,sports,1,279.83,279.83,delivered,2024-01-15T03:20:00,ap-south
ORD-20240115-00603,CUST-2567,books,4,231.72,926.88,shipped,2024-01-15T01:35:00,ap-south
ORD-20240115-00604,CUST-8888,clothing,4,87.85,351.4,shipped,2024-01-15T19:49:00,eu-central
ORD-20240115-00605,CUST-7862,clothing,2,297.26,594.52,shipped,2024-01-15T18:42:00,eu-central
ORD-20240115-00606,CUST-7870,clothing,5,277.19,1385.95,cancelled,2024-01-15T00:43:00,ap-south
ORD-20240115-00607,CUST-9871,clothing,2,148.16,296.32,pending,2024-01-15T02:03:00,us-west
ORD-20240115-00608,CUST-6294,books,2,72.82,145.64,shipped,2024-01-15T15:32:00,us-east
ORD-20240115-00609,CUST-1309,books,1,34.12,34.12,delivered,2024-01-15T07:37:00,ap-south
ORD-20240115-00610,CUST-1494,books,3,202.1,606.3,pending,2024-01-15T11:15:00,eu-central
ORD-20240115-00611,CUST-5469,clothing,4,75.92,303.68,cancelled,2024-01-15T00:45:00,ap-south
ORD-20240115-00612,CUST-4572,clothing,4,41.86,167.44,delivered,2024-01-15T01:17:00,us-west
ORD-20240115-00613,CUST-3724,sports,2,196.68,393.36,shipped,2024-01-15T22:00:00,eu-central
ORD-20240115-00614,CUST-8052,electronics,2,360.94,721.88,pending,2024-01-15T23:10:00,eu-central
ORD-20240115-00615,CUST-6405,books,3,140.73,422.19,delivered,2024-01-15T20:42:00,us-west
ORD-20240115-00616,CUST-8299,electronics,1,13.75,13.75,cancelled,2024-01-15T19:40:00,us-east
ORD-20240115-00617,CUST-2993,sports,3,104.88,314.64,cancelled,2024-01-15T20:35:00,eu-central
ORD-20240115-00618,CUST-6589,books,5,414.0,2070.0,cancelled,2024-01-15T18:30:00,us-east
ORD-20240115-00619,CUST-9120,books,2,495.9,991.8,pending,2024-01-15T09:56:00,ap-south
ORD-20240115-00620,CUST-7826,home,2,479.3,958.6,cancelled,2024-01-15T12:33:00,ap-south
ORD-20240115-00621,CUST-3702,clothing,4,35.63,142.52,shipped,2024-01-15T05:42:00,eu-central
ORD-20240115-00622,CUST-9329,books,5,224.05,1120.25,cancelled,2024-01-15T20:25:00,us-east
ORD-20240115-00623,CUST-5449,books,1,262.71,262.71,shipped,2024-01-15T11:08:00,us-east
ORD-20240115-00624,CUST-2911,electronics,4,283.26,1133.04,shipped,2024-01-15T01:38:00,ap-south
ORD-20240115-00625,CUST-6268,electronics,5,296.4,1482.0,pending,2024-01-15T19:53:00,eu-central
ORD-20240115-00626,CUST-7450,electronics,3,31.4,94.2,delivered,2024-01-15T07:11:00,ap-south
ORD-20240115-00627,CUST-9768,home,1,322.16,322.16,cancelled,2024-01-15T03:09:00,eu-central
ORD-20240115-00628,CUST-6062,sports,5,482.47,2412.35,shipped,2024-01-15T07:05:00,eu-central
ORD-20240115-00629,CUST-9624,home,5,157.21,786.05,shipped,2024-01-15T10:26:00,ap-south
ORD-20240115-00630,CUST-1976,home,2,392.2,784.4,delivered,2024-01-15T05:20:00,ap-south
ORD-20240115-00631,CUST-6289,sports,5,38.53,192.65,pending,2024-01-15T12:57:00,us-east
ORD-20240115-00632,CUST-7558,home,3,167.8,503.4,shipped,2024-01-15T20:38:00,us-west
ORD-20240115-00633,CUST-7931,sports,5,81.42,407.1,pending,2024-01-15T10:39:00,us-west
ORD-20240115-00634,CUST-3473,sports,3,222.66,667.98,pending,2024-01-15T02:39:00,us-west
ORD-20240115-00635,CUST-4189,electronics,4,382.46,1529.84,cancelled,2024-01-15T10:34:00,eu-central
ORD-20240115-00636,CUST-7916,sports,1,150.57,150.57,pending,2024-01-15T06:33:00,ap-south
ORD-20240115-00637,CUST-1859,books,3,497.9,1493.7,cancelled,2024-01-15T07:43:00,eu-central
ORD-20240115-00638,CUST-2527,electronics,4,292.96,1171.84,delivered,2024-01-15T06:27:00,ap-south
ORD-20240115-00639,CUST-6295,home,5,469.79,2348.95,cancelled,2024-01-15T05:16:00,eu-central
ORD-20240115-00640,CUST-5354,books,3,365.5,1096.5,shipped,2024-01-15T14:11:00,eu-central
ORD-20240115-00641,CUST-6883,home,4,425.83,1703.32,delivered,2024-01-15T17:16:00,ap-south
ORD-20240115-00642,CUST-4982,home,1,152.43,152.43,cancelled,2024-01-15T10:22:00,eu-central
ORD-20240115-00643,CUST-7872,home,5,336.09,1680.45,shipped,2024-01-15T08:09:00,eu-central
ORD-20240115-00644,CUST-1299,books,2,428.56,857.12,pending,2024-01-15T14:38:00,eu-central
ORD-20240115-00645,CUST-4105,clothing,3,484.0,1452.0,delivered,2024-01-15T02:44:00,eu-central
ORD-20240115-00646,CUST-5653,sports,2,304.57,609.14,cancelled,2024-01-15T23:54:00,ap-south
ORD-20240115-00647,CUST-3881,home,1,430.8,430.8,pending,2024-01-15T22:06:00,eu-central
ORD-20240115-00648,CUST-9109,home,2,145.63,291.26,pending,2024-01-15T23:28:00,eu-central
ORD-20240115-00649,CUST-8587,clothing,4,121.37,485.48,pending,2024-01-15T22:15:00,us-east
ORD-20240115-00650,CUST-1378,home,1,486.19,486.19,cancelled,2024-01-15T07:51:00,us-east
ORD-20240115-00651,CUST-5170,sports,4,442.18,1768.72,pending,2024-01-15T04:38:00,ap-south
ORD-20240115-00652,CUST-4991,electronics,5,37.13,185.65,shipped,2024-01-15T10:56:00,us-east
ORD-20240115-00653,CUST-5233,books,2,167.95,335.9,pending,2024-01-15T08:07:00,eu-central
ORD-20240115-00654,CUST-1332,clothing,2,227.95,455.9,cancelled,2024-01-15T05:56:00,eu-central
ORD-20240115-00655,CUST-7777,books,4,441.08,1764.32,shipped,2024-01-15T02:21:00,ap-south
ORD-20240115-00656,CUST-2957,books,1,390.39,390.39,shipped,2024-01-15T12:40:00,eu-central
ORD-20240115-00657,CUST-6050,electronics,2,449.53,899.06,delivered,2024-01-15T10:13:00,us-east
ORD-20240115-00658,CUST-1553,electronics,4,111.5,446.0,pending,2024-01-15T11:57:00,eu-central
ORD-20240115-00659,CUST-8617,electronics,1,319.24,319.24,delivered,2024-01-15T03:23:00,eu-central
ORD-20240115-00660,CUST-2885,clothing,5,29.42,147.1,delivered,2024-01-15T04:56:00,eu-central
ORD-20240115-00661,CUST-4948,home,2,220.82,441.64,pending,2024-01-15T18:31:00,eu-central
ORD-20240115-00662,CUST-6069,books,5,93.67,468.35,pending,2024-01-15T23:41:00,us-east
ORD-20240115-00663,CUST-8409,electronics,1,496.37,496.37,shipped,2024-01-15T10:10:00,us-east
ORD-20240115-00664,CUST-9920,electronics,1,273.33,273.33,shipped,2024-01-15T09:21:00,eu-central
ORD-20240115-00665,CUST-6709,books,2,243.37,486.74,shipped,2024-01-15T09:21:00,eu-central
ORD-20240115-00666,CUST-1007,clothing,1,187.34,187.34,delivered,2024-01-15T20:57:00,us-west
ORD-20240115-00667,CUST-2739,sports,5,159.63,798.15,pending,2024-01-15T13:51:00,us-west
ORD-20240115-00668,CUST-2214,books,4,412.12,1648.48,delivered,2024-01-15T16:58:00,us-west
ORD-20240115-00669,CUST-7321,sports,3,464.6,1393.8,shipped,2024-01-15T03:36:00,us-west
ORD-20240115-00670,CUST-9755,electronics,4,184.46,737.84,shipped,2024-01-15T03:09:00,eu-central
ORD-20240115-00671,CUST-2877,electronics,2,299.13,598.26,pending,2024-01-15T10:10:00,eu-central
ORD-20240115-00672,CUST-2965,home,5,485.69,2428.45,cancelled,2024-01-15T01:06:00,eu-central
ORD-20240115-00673,CUST-9549,electronics,1,277.01,277.01,pending,2024-01-15T09:10:00,ap-south
ORD-20240115-00674,CUST-7278,clothing,3,235.25,705.75,delivered,2024-01-15T19:29:00,ap-south
ORD-20240115-00675,CUST-9769,sports,4,256.16,1024.64,delivered,2024-01-15T02:16:00,us-west
ORD-20240115-00676,CUST-9477,home,3,195.43,586.29,pending,2024-01-15T22:44:00,ap-south
ORD-20240115-00677,CUST-3940,books,1,400.54,400.54,delivered,2024-01-15T00:02:00,us-east
ORD-20240115-00678,CUST-3935,clothing,4,203.49,813.96,pending,2024-01-15T20:38:00,eu-central
ORD-20240115-00679,CUST-8359,electronics,3,84.7,254.1,cancelled,2024-01-15T07:24:00,ap-south
ORD-20240115-00680,CUST-1619,clothing,4,318.83,1275.32,cancelled,2024-01-15T21:18:00,us-west
ORD-20240115-00681,CUST-8966,clothing,2,256.7,513.4,shipped,2024-01-15T01:42:00,us-west
ORD-20240115-00682,CUST-5235,electronics,2,484.09,968.18,cancelled,2024-01-15T23:42:00,eu-central
ORD-20240115-00683,CUST-8785,clothing,2,379.78,759.56,cancelled,2024-01-15T08:33:00,ap-south
ORD-20240115-00684,CUST-3245,books,1,276.63,276.63,cancelled,2024-01-15T20:22:00,eu-central
ORD-20240115-00685,CUST-6663,clothing,2,367.13,734.26,shipped,2024-01-15T11:09:00,us-east
ORD-20240115-00686,CUST-9756,clothing,5,62.65,313.25,delivered,2024-01-15T08:05:00,eu-central
ORD-20240115-00687,CUST-3301,sports,4,246.54,986.16,cancelled,2024-01-15T18:50:00,us-west
ORD-20240115-00688,CUST-4356,home,2,432.56,865.12,pending,2024-01-15T19:18:00,eu-central
ORD-20240115-00689,CUST-6352,home,4,405.23,1620.92,pending,2024-01-15T12:42:00,eu-central
ORD-20240115-00690,CUST-1480,books,1,247.19,247.19,cancelled,2024-01-15T09:03:00,us-west
ORD-20240115-00691,CUST-5756,clothing,3,99.84,299.52,cancelled,2024-01-15T03:58:00,us-east
ORD-20240115-00692,CUST-7438,sports,4,273.8,1095.2,shipped,2024-01-15T20:44:00,ap-south
ORD-20240115-00693,CUST-3098,sports,5,397.68,1988.4,shipped,2024-01-15T00:31:00,ap-south
ORD-20240115-00694,CUST-8794,clothing,2,98.46,196.92,pending,2024-01-15T20:31:00,us-east
ORD-20240115-00695,CUST-8309,clothing,3,259.41,778.23,shipped,2024-01-15T23:28:00,us-east
ORD-20240115-00696,CUST-3777,clothing,3,371.72,1115.16,cancelled,2024-01-15T02:17:00,ap-south
ORD-20240115-00697,CUST-7094,electronics,2,153.47,306.94,shipped,2024-01-15T17:24:00,us-east
ORD-20240115-00698,CUST-9179,books,5,221.91,1109.55,shipped,2024-01-15T06:53:00,us-east
ORD-20240115-00699,CUST-3525,electronics,1,269.62,269.62,pending,2024-01-15T04:18:00,ap-south
ORD-20240115-00700,CUST-8370,clothing,4,458.9,1835.6,delivered,2024-01-15T10:36:00,us-east
ORD-20240115-00701,CUST-7478,sports,4,478.53,1914.12,shipped,2024-01-15T21:49:00,us-west
ORD-20240115-00702,CUST-7599,home,3,337.39,1012.17,pending,2024-01-15T01:59:00,ap-south
ORD-20240115-00703,CUST-8059,clothing,1,206.09,206.09,delivered,2024-01-15T11:39:00,ap-south
ORD-20240115-00704,CUST-4069,electronics,2,312.32,624.64,cancelled,2024-01-15T06:56:00,eu-central
ORD-20240115-00705,CUST-2943,sports,1,367.54,367.54,cancelled,2024-01-15T08:51:00,ap-south
ORD-20240115-00706,CUST-4389,books,4,338.19,1352.76,shipped,2024-01-15T10:49:00,us-east
ORD-20240115-00707,CUST-8475,books,3,194.85,584.55,delivered,2024-01-15T07:46:00,ap-south
ORD-20240115-00708,CUST-2136,sports,5,381.6,1908.0,shipped,2024-01-15T09:16:00,eu-central
ORD-20240115-00709,CUST-6039,sports,4,127.7,510.8,delivered,2024-01-15T09:06:00,us-west
ORD-20240115-00710,CUST-4277,electronics,2,40.97,81.94,cancelled,2024-01-15T17:54:00,ap-south
ORD-20240115-00711,CUST-7051,electronics,5,339.09,1695.45,pending,2024-01-15T08:58:00,eu-central
ORD-20240115-00712,CUST-9896,sports,3,441.11,1323.33,delivered,2024-01-15T01:31:00,us-west
ORD-20240115-00713,CUST-7236,books,4,253.54,1014.16,pending,2024-01-15T16:32:00,ap-south
ORD-20240115-00714,CUST-9129,clothing,1,313.78,313.78,delivered,2024-01-15T18:25:00,us-west
ORD-20240115-00715,CUST-6455,sports,1,406.05,406.05,shipped,2024-01-15T06:08:00,ap-south
ORD-20240115-00716,CUST-3630,clothing,4,324.98,1299.92,delivered,2024-01-15T21:18:00,eu-central
ORD-20240115-00717,CUST-6516,books,5,269.71,1348.55,pending,2024-01-15T20:45:00,eu-central
ORD-20240115-00718,CUST-5498,electronics,5,13.98,69.9,delivered,2024-01-15T21:39:00,us-west
ORD-20240115-00719,CUST-9158,clothing,4,432.73,1730.92,shipped,2024-01-15T09:37:00,us-east
ORD-20240115-00720,CUST-4953,sports,1,282.23,282.23,shipped,2024-01-15T15:43:00,us-west
ORD-20240115-00721,CUST-1550,clothing,4,406.98,1627.92,cancelled,2024-01-15T03:16:00,ap-south
ORD-20240115-00722,CUST-4278,electronics,4,198.97,795.88,cancelled,2024-01-15T12:33:00,eu-central
ORD-20240115-00723,CUST-5434,clothing,4,368.39,1473.56,cancelled,2024-01-15T00:48:00,ap-south
ORD-20240115-00724,CUST-7951,home,2,481.06,962.12,shipped,2024-01-15T10:32:00,us-east
ORD-20240115-00725,CUST-7913,home,5,238.21,1191.05,pending,2024-01-15T10:09:00,eu-central
ORD-20240115-00726,CUST-8367,books,2,149.2,298.4,pending,2024-01-15T04:28:00,ap-south
ORD-20240115-00727,CUST-1176,clothing,4,258.62,1034.48,shipped,2024-01-15T17:06:00,us-east
ORD-20240115-00728,CUST-4056,electronics,5,216.47,1082.35,shipped,2024-01-15T18:45:00,eu-central
ORD-20240115-00729,CUST-2690,electronics,1,282.24,282.24,pending,2024-01-15T21:14:00,eu-central
ORD-20240115-00730,CUST-2720,books,4,281.32,1125.28,shipped,2024-01-15T04:59:00,us-west
ORD-20240115-00731,CUST-8618,sports,1,188.06,188.06,cancelled,2024-01-15T12:18:00,eu-central
ORD-20240115-00732,CUST-7781,sports,1,484.86,484.86,cancelled,2024-01-15T10:02:00,eu-central
ORD-20240115-00733,CUST-4415,electronics,1,445.68,445.68,shipped,2024-01-15T09:13:00,eu-central
ORD-20240115-00734,CUST-4840,clothing,1,138.72,138.72,pending,2024-01-15T00:37:00,eu-central
ORD-20240115-00735,CUST-9733,clothing,4,106.06,424.24,cancelled,2024-01-15T23:28:00,us-west
ORD-20240115-00736,CUST-7725,electronics,5,117.72,588.6,delivered,2024-01-15T04:00:00,ap-south
ORD-20240115-00737,CUST-2129,electronics,1,162.29,162.29,pending,2024-01-15T12:53:00,us-east
ORD-20240115-00738,CUST-6423,sports,4,295.18,1180.72,shipped,2024-01-15T03:29:00,us-west
ORD-20240115-00739,CUST-3086,home,1,226.14,226.14,cancelled,2024-01-15T04:02:00,us-east
ORD-20240115-00740,CUST-5568,electronics,5,150.48,752.4,cancelled,2024-01-15T15:28:00,ap-south
ORD-20240115-00741,CUST-7660,sports,1,159.49,159.49,cancelled,2024-01-15T23:17:00,eu-central
ORD-20240115-00742,CUST-8765,clothing,3,59.37,178.11,cancelled,2024-01-15T13:19:00,eu-central
ORD-20240115-00743,CUST-6012,books,2,182.2,364.4,pending,2024-01-15T08:49:00,ap-south
ORD-20240115-00744,CUST-1687,electronics,1,93.11,93.11,cancelled,2024-01-15T01:25:00,eu-central
ORD-20240115-00745,CUST-9978,clothing,2,73.18,146.36,shipped,2024-01-15T11:06:00,us-west
ORD-20240115-00746,CUST-7778,clothing,4,41.02,164.08,delivered,2024-01-15T08:11:00,us-west
ORD-20240115-00747,CUST-7190,books,4,218.07,872.28,cancelled,2024-01-15T21:22:00,eu-central
ORD-20240115-00748,CUST-3876,electronics,5,383.36,1916.8,shipped,2024-01-15T18:36:00,us-east
ORD-20240115-00749,CUST-9773,books,5,408.68,2043.4,shipped,2024-01-15T22:04:00,us-west
ORD-20240115-00750,CUST-3140,home,2,68.61,137.22,delivered,2024-01-15T08:51:00,us-east
ORD-20240115-00751,CUST-6875,home,3,55.97,167.91,cancelled,2024-01-15T12:14:00,us-west
ORD-20240115-00752,CUST-3825,home,2,235.41,470.82,cancelled,2024-01-15T19:48:00,eu-central
ORD-20240115-00753,CUST-2850,sports,1,203.47,203.47,cancelled,2024-01-15T02:54:00,us-east
ORD-20240115-00754,CUST-3325,sports,5,169.35,846.75,shipped,2024-01-15T09:44:00,ap-south
ORD-20240115-00755,CUST-9678,electronics,4,206.45,825.8,cancelled,2024-01-15T04:09:00,eu-central
ORD-20240115-00756,CUST-1421,books,4,383.77,1535.08,shipped,2024-01-15T23:21:00,us-west
ORD-20240115-00757,CUST-2634,books,5,208.46,1042.3,delivered,2024-01-15T08:50:00,ap-south
ORD-20240115-00758,CUST-8587,electronics,4,271.16,1084.64,shipped,2024-01-15T05:21:00,ap-south
ORD-20240115-00759,CUST-4369,books,1,399.82,399.82,pending,2024-01-15T05:11:00,us-east
ORD-20240115-00760,CUST-6714,books,3,196.99,590.97,pending,2024-01-15T18:52:00,us-east
ORD-20240115-00761,CUST-8591,electronics,3,36.57,109.71,pending,2024-01-15T13:02:00,us-west
ORD-20240115-00762,CUST-8449,sports,1,228.94,228.94,pending,2024-01-15T02:11:00,ap-south
ORD-20240115-00763,CUST-3305,sports,2,87.44,174.88,shipped,2024-01-15T13:28:00,us-west
ORD-20240115-00764,CUST-4104,clothing,2,54.57,109.14,delivered,2024-01-15T05:50:00,eu-central
ORD-20240115-00765,CUST-8440,books,1,178.34,178.34,shipped,2024-01-15T01:46:00,eu-central
ORD-20240115-00766,CUST-1286,books,3,470.14,1410.42,shipped,2024-01-15T11:33:00,us-west
ORD-20240115-00767,CUST-9364,sports,2,315.7,631.4,delivered,2024-01-15T22:21:00,us-west
ORD-20240115-00768,CUST-1749,books,2,349.72,699.44,cancelled,2024-01-15T03:06:00,us-west
ORD-20240115-00769,CUST-5158,sports,4,269.96,1079.84,pending,2024-01-15T20:30:00,ap-south
ORD-20240115-00770,CUST-5156,electronics,5,243.87,1219.35,pending,2024-01-15T09:37:00,eu-central
ORD-20240115-00771,CUST-1315,sports,5,73.0,365.0,delivered,2024-01-15T07:11:00,eu-central
ORD-20240115-00772,CUST-3758,electronics,1,439.81,439.81,pending,2024-01-15T02:14:00,ap-south
ORD-20240115-00773,CUST-3494,electronics,3,140.83,422.49,delivered,2024-01-15T12:52:00,eu-central
ORD-20240115-00774,CUST-4408,books,5,155.65,778.25,pending,2024-01-15T20:42:00,us-east
ORD-20240115-00775,CUST-5772,clothing,4,14.83,59.32,pending,2024-01-15T10:06:00,ap-south
ORD-20240115-00776,CUST-4451,home,5,154.56,772.8,shipped,2024-01-15T23:12:00,eu-central
ORD-20240115-00777,CUST-3921,clothing,1,131.49,131.49,pending,2024-01-15T22:48:00,us-west
ORD-20240115-00778,CUST-4741,home,1,32.33,32.33,pending,2024-01-15T06:51:00,us-east
ORD-20240115-00779,CUST-2879,books,5,261.33,1306.65,shipped,2024-01-15T23:59:00,eu-central
ORD-20240115-00780,CUST-2563,sports,2,103.73,207.46,delivered,2024-01-15T15:22:00,ap-south
ORD-20240115-00781,CUST-2260,electronics,1,308.33,308.33,cancelled,2024-01-15T10:41:00,ap-south
ORD-20240115-00782,CUST-2302,sports,1,346.16,346.16,delivered,2024-01-15T10:07:00,us-east
ORD-20240115-00783,CUST-4230,clothing,3,220.2,660.6,cancelled,2024-01-15T01:19:00,us-west
ORD-20240115-00784,CUST-1341,books,3,59.65,178.95,cancelled,2024-01-15T14:55:00,us-west
ORD-20240115-00785,CUST-8750,electronics,1,372.32,372.32,pending,2024-01-15T08:30:00,ap-south
ORD-20240115-00786,CUST-7183,home,2,166.09,332.18,delivered,2024-01-15T12:31:00,us-west
ORD-20240115-00787,CUST-5611,clothing,4,211.65,846.6,pending,2024-01-15T10:51:00,eu-central
ORD-20240115-00788,CUST-4038,home,3,396.08,1188.24,shipped,2024-01-15T18:09:00,ap-south
ORD-20240115-00789,CUST-8953,sports,3,359.25,1077.75,pending,2024-01-15T14:56:00,eu-central
ORD-20240115-00790,CUST-5023,electronics,3,251.37,754.11,cancelled,2024-01-15T08:45:00,us-west
ORD-20240115-00791,CUST-1477,clothing,3,25.6,76.8,cancelled,2024-01-15T21:38:00,ap-south
